category,query_id,video_id,timestamp,frame_idx,detection_id,track_id,full_query,automatic_anchor,detector_prompt,detector_score,detector_bbox,sam_bbox,sam_mask_area,siglip_bbox_score,siglip_masked_score,expected_color,color_score,center_x_norm,center_y_norm,speed,context_png,bbox_crop_png,sam_mask_png,masked_crop_png,combined_debug_png
test_new_architecture_object,q002,video_01,1.000,30,1,2,a cyclist,,a cyclist,0.2724960148334503,"348.9,683.5,393.7,717.5","358.0,693.0,382.0,720.0",455,0.08696586638689041,0.06488482654094696,,,0.2900689601898193,0.9729123857286242,,outputs/frame_checks/test_new_architecture_object/q002/q002_t0001.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0001.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0001.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0001.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0001.00_det01_debug.png
test_new_architecture_object,q001,video_01,1.500,45,1,1,a man with a red backpack,,a man with a red backpack,0.28072845935821533,"390.7,701.3,409.1,717.8","391.0,702.0,408.0,720.0",202,0.08526526391506195,0.10100612044334412,red,0.6831682920455933,0.31243783235549927,0.9855420854356554,,outputs/frame_checks/test_new_architecture_object/q001/q001_t0001.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0001.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0001.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0001.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0001.50_det01_debug.png
test_new_architecture_object,q003,video_01,1.500,45,1,2,a yellow car,,a yellow car,0.6896360516548157,"564.4,462.3,678.9,516.9","566.0,467.0,678.0,515.0",3826,0.06552077829837799,0.08070845156908035,yellow,0.017773130908608437,0.48566293716430664,0.6800155427720812,0.00035263451576181916,outputs/frame_checks/test_new_architecture_object/q003/q003_t0001.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0001.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0001.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0001.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0001.50_det01_debug.png
test_new_architecture_object,q001,video_01,2.000,60,1,1,a man with a red backpack,,a man with a red backpack,0.25359973311424255,"421.8,697.1,440.6,717.3","422.0,697.0,440.0,720.0",324,0.08235181868076324,0.10975925624370575,red,0.8703703880310059,0.33684539794921875,0.9821927812364366,0.049272592658824985,outputs/frame_checks/test_new_architecture_object/q001/q001_t0002.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0002.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0002.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0002.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0002.00_det01_debug.png
test_new_architecture_object,q002,video_01,2.000,60,1,3,a cyclist,,a cyclist,0.3796434700489044,"622.8,303.2,640.9,332.4","626.0,306.0,638.0,331.0",252,0.09296970069408417,0.05813746899366379,,,0.4936192989349365,0.4413819630940755,0.010655471851958002,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.00_det01_debug.png
test_new_architecture_object,q003,video_01,2.000,60,1,2,a yellow car,,a yellow car,0.7191460132598877,"564.5,462.2,678.9,517.0","566.0,467.0,678.0,515.0",3821,0.06496167927980423,0.081327885389328,yellow,0.01805810071527958,0.48569750785827637,0.6799789428710937,0.00010069132303911064,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.00_det01_debug.png
test_new_architecture_object,q002,video_01,2.500,75,1,4,a cyclist,,a cyclist,0.41140833497047424,"438.5,653.3,499.5,718.4","451.0,656.0,510.0,720.0",1815,0.0665096864104271,0.06483909487724304,,,0.3663982152938843,0.9525164710150824,,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0002.50_det01_debug.png
test_new_architecture_object,q003,video_01,2.500,75,1,2,a yellow car,,a yellow car,0.7312422394752502,"564.3,462.2,679.1,517.0","566.0,467.0,678.0,515.0",3832,0.06701485812664032,0.0809875875711441,yellow,0.020093945786356926,0.485714054107666,0.6800002415974935,5.394123154382913e-05,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0002.50_det01_debug.png
test_new_architecture_object,q002,video_01,3.000,90,1,4,a cyclist,,a cyclist,0.2731975018978119,"486.4,663.3,512.2,714.6","485.0,664.0,509.0,720.0",978,0.05417667329311371,0.06866183876991272,,,0.39005897045135496,0.956868404812283,0.04811530577257062,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.00_det01_debug.png
test_new_architecture_object,q002,video_01,3.500,105,1,4,a cyclist,,a cyclist,0.3875610828399658,"490.5,635.7,564.0,720.0","510.0,655.0,553.0,720.0",1559,0.06244462728500366,0.07939799129962921,,,0.4119342088699341,0.941438717312283,0.05353882001752879,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0003.50_det01_debug.png
test_new_architecture_object,q002,video_01,4.000,120,1,4,a cyclist,,a cyclist,0.41410762071609497,"517.6,629.2,586.2,718.9","534.0,648.0,592.0,720.0",1714,0.052424248307943344,0.07716265320777893,,,0.4311829090118408,0.936143324110243,0.03992761682431101,outputs/frame_checks/test_new_architecture_object/q002/q002_t0004.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0004.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0004.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0004.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0004.00_det01_debug.png
test_new_architecture_object,q001,video_01,5.000,150,1,1,a man with a red backpack,,a man with a red backpack,0.25500035285949707,"579.8,650.3,599.5,677.3","582.0,649.0,600.0,677.0",374,0.09702524542808533,0.11448498070240021,red,0.7272727489471436,0.460657000541687,0.9218857235378689,0.04590600801247608,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.00_det01_debug.png
test_new_architecture_object,q003,video_01,5.000,150,1,2,a yellow car,,a yellow car,0.29403939843177795,"430.1,391.6,513.2,444.9","434.0,396.0,511.0,442.0",2379,0.08756350725889206,0.09398598968982697,yellow,0.023539302870631218,0.3684718608856201,0.5808976915147569,0.3085293789530213,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.00_det01_debug.png
test_new_architecture_object,q001,video_01,5.500,165,1,1,a man with a red backpack,,a man with a red backpack,0.2577704191207886,"603.1,642.7,622.0,665.5","605.0,641.0,622.0,667.0",330,0.10867591947317123,0.06583583354949951,red,0.8030303120613098,0.478554368019104,0.9084908803304036,0.0447096225514948,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0005.50_det01_debug.png
test_new_architecture_object,q002,video_01,5.500,165,1,4,a cyclist,,a cyclist,0.4208596348762512,"587.2,617.2,644.8,704.7","599.0,627.0,629.0,701.0",1304,0.05226505175232887,0.06210733950138092,,,0.4812461853027344,0.9179496765136719,0.03190654881062036,outputs/frame_checks/test_new_architecture_object/q002/q002_t0005.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0005.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0005.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0005.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0005.50_det01_debug.png
test_new_architecture_object,q003,video_01,5.500,165,1,2,a yellow car,,a yellow car,0.5940994620323181,"580.6,459.6,686.6,512.6","582.0,464.0,686.0,512.0",3588,0.062450699508190155,0.0810050517320633,yellow,0.015328873880207539,0.4949874639511108,0.6751031663682726,0.31547341765290576,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0005.50_det01_debug.png
test_new_architecture_object,q001,video_01,7.000,210,1,1,a man with a red backpack,,a man with a red backpack,0.2506166696548462,"661.8,616.3,680.7,639.9","663.0,613.0,684.0,644.0",493,0.13183358311653137,0.08447057753801346,red,0.5111562013626099,0.5243884325027466,0.8723935021294488,0.03443756876893153,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.00_det01_debug.png
test_new_architecture_object,q001,video_01,7.500,225,1,1,a man with a red backpack,,a man with a red backpack,0.2657199800014496,"681.7,607.2,701.6,630.1","682.0,606.0,702.0,630.0",396,0.0948319360613823,0.12930022180080414,red,0.618686854839325,0.5403682708740234,0.8592221154106988,0.04141693675138196,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0007.50_det01_debug.png
test_new_architecture_object,q002,video_01,7.500,225,1,4,a cyclist,,a cyclist,0.44839707016944885,"668.6,587.3,715.6,665.8","680.0,593.0,704.0,661.0",1197,0.06156102940440178,0.07858861237764359,,,0.5406867980957031,0.8701844533284505,0.03239945325483449,outputs/frame_checks/test_new_architecture_object/q002/q002_t0007.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0007.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0007.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0007.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0007.50_det01_debug.png
test_new_architecture_object,q003,video_01,7.500,225,1,2,a yellow car,,a yellow car,0.7893346548080444,"603.4,453.1,687.1,505.9","606.0,458.0,683.0,504.0",2806,0.06748354434967041,0.07969474047422409,yellow,0.03136136755347252,0.504083800315857,0.6660090552435981,0.0059038830276473405,outputs/frame_checks/test_new_architecture_object/q003/q003_t0007.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0007.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0007.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0007.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0007.50_det01_debug.png
test_new_architecture_object,q002,video_01,8.000,240,1,4,a cyclist,,a cyclist,0.3261364698410034,"692.4,585.2,721.6,650.4","696.0,587.0,719.0,653.0",998,0.06193514168262482,0.08837129175662994,,,0.5523653030395508,0.8580546485053169,0.03367608307216213,outputs/frame_checks/test_new_architecture_object/q002/q002_t0008.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0008.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0008.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0008.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0008.00_det01_debug.png
test_new_architecture_object,q003,video_01,8.000,240,1,2,a yellow car,,a yellow car,0.8180906176567078,"607.2,451.2,684.2,504.3","609.0,456.0,682.0,503.0",2678,0.06667058169841766,0.08419817686080933,yellow,0.03136669099330902,0.5044351816177368,0.6635220633612738,0.005023384294301025,outputs/frame_checks/test_new_architecture_object/q003/q003_t0008.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0008.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0008.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0008.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0008.00_det01_debug.png
test_new_architecture_object,q001,video_01,11.500,345,1,1,a man with a red backpack,,a man with a red backpack,0.2820536494255066,"786.9,561.3,804.8,579.9","787.0,560.0,806.0,581.0",303,0.10801923274993896,0.09492932260036469,red,0.6303630471229553,0.6217254400253296,0.7925344679090712,0.028266535572660064,outputs/frame_checks/test_new_architecture_object/q001/q001_t0011.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0011.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0011.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0011.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0011.50_det01_debug.png
test_new_architecture_object,q003,video_01,11.500,345,1,2,a yellow car,,a yellow car,0.7288302183151245,"611.9,448.7,679.7,502.1","614.0,453.0,677.0,501.0",2403,0.07329534739255905,0.09333964437246323,yellow,0.02247191034257412,0.5045105934143066,0.6603049596150716,0.0022484667230036216,outputs/frame_checks/test_new_architecture_object/q003/q003_t0011.50_det01_context.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0011.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0011.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0011.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q003/q003_t0011.50_det01_debug.png
test_new_architecture_object,q002,video_01,13.000,390,1,4,a cyclist,,a cyclist,0.35475656390190125,"823.9,532.8,847.4,591.7","824.0,535.0,843.0,589.0",760,0.07573127001523972,0.03293246030807495,,,0.6528756618499756,0.7808926476372613,0.026303719914403993,outputs/frame_checks/test_new_architecture_object/q002/q002_t0013.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0013.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0013.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0013.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q002/q002_t0013.00_det01_debug.png
test_new_architecture_object,q001,video_01,14.000,420,1,1,a man with a red backpack,,a man with a red backpack,0.2766123414039612,"846.9,538.1,863.5,557.3","847.0,536.0,865.0,563.0",350,0.1133062019944191,0.062223032116889954,red,0.41999998688697815,0.668122935295105,0.7606879340277778,0.022229860849341365,outputs/frame_checks/test_new_architecture_object/q001/q001_t0014.00_det01_context.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0014.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0014.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0014.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_object/q001/q001_t0014.00_det01_debug.png
